37.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WORKFLOW,FINER
11:45:34.0 (56195462)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56201695)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56213776)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56217575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56231116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56235983)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56247152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56250751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56264210)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56269018)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56280288)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56283803)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56296967)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56301337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56312487)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56315981)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56329182)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56333824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56344805)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56348297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56361368)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56365887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56376942)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56380647)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56393605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56398157)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56409161)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56412602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56425648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56430022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56440988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56444419)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56457417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56461949)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56472897)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56476407)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56489500)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56493892)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56504890)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56508452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56521707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56526175)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56538181)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56541672)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56554937)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56559543)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56570489)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56574004)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (56586974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (56591496)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (56617655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56624888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56627048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56628282)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56629233)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56630134)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56631108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56632053)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56632932)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56633803)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56634971)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56635887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56636900)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56638113)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56639048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56639949)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56640852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56641765)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56642703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56643612)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56644514)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56645447)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56646452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56647331)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56648213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56649206)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56650149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56651162)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56652056)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56653177)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56654061)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56654974)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56655844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56656708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56657666)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56658602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (56659534)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (58149346)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58165173)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58201184)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58213273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58238510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58246189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58277511)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58289306)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58315474)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58323825)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58354047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58361153)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58376005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58380523)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58394878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58399647)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58411241)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58414845)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58428227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58432948)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58444155)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58447619)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58460692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58465134)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58476017)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58479520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58492515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58496797)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58507519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58511411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58524478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58528862)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58540049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58543551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58556735)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58561045)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58571884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58575367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58588493)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58592859)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58603659)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58607175)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58620414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58624719)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58635661)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58639215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58652242)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58657141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58667992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58671434)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58689081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58693809)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58705433)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58709084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58722301)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58726878)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58738094)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58741624)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58754834)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58759186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58770124)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58773617)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58786516)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58791139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58802076)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58805574)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58818959)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58823387)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58833940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58837452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58850170)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58854454)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58865131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58868599)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58881620)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58887717)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58906623)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58913670)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (58943043)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58951880)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (58973605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (58981486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59008181)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59015541)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59028573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59032886)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59046483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59051066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59061866)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59065533)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59078605)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59082863)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59093884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59097419)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59110386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59114744)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59125630)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59129073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59142129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59146497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59157386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59160896)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59173984)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59178567)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59189406)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59192871)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59205830)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59210169)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59221022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59224513)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59237790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59242291)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59253348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59256898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59269754)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59274080)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59285116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59301702)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59329373)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59336221)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59350296)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59354422)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59368980)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59373660)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59384579)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59388078)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59401059)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59405615)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59416479)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59419915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59432792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59437512)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59448297)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59451752)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59464716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59469085)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59479884)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59483305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (59496270)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (59500798)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (59527638)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59535521)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59537714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59538860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59539925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59541013)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59541915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59542813)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59543679)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59544603)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59545581)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59546464)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59547361)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59548347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59549262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59550142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59551034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59551907)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59552832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59553916)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59555061)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59555988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59556869)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59557783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59558739)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59559752)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59560714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59561627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59562497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59563429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59564341)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59565283)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59566144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59567047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59567967)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59568864)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (59569914)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:45:34.0 (61016540)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61028212)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61051046)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61058337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61071460)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61075564)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61089446)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61094189)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61105428)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61109073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61122392)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61126978)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61137908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61141373)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61154580)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61159059)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61170072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61173542)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61186577)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61191145)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61202034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61205611)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61218692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61223031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61233895)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61237453)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61250467)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61254949)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61265868)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61269350)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61282414)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61287075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61297754)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61301231)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61314217)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61319398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61330389)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61334192)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61347186)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61351555)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61362347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61366069)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61379106)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61383552)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61394423)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61397962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61410796)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61415227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
11:45:34.0 (61425872)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:45:34.0 (61429304)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
11:45:34.0 (61442244)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
